5.289672,0.000000,0.034558,6.502959,15.693066,18.065866,8.263159,4.487317,9.828433,2.050748,10.640504,4.248471,14.799044,9.386734,5.018160,14.866841,5.459877,0.000000,1.173255,8.435661,11.316445,0.680288,0.417795,14.681714,7.506900,17.335759,17.204736,17.383131,19.219954,4.591451,7.043423,11.764403,12.055203,0.494509,1.899989
7.198073,0.020250,0.275695,10.973368,14.376668,14.018816,2.810746,6.723444,9.238777,2.118950,14.084437,2.912561,10.363419,7.091041,9.663374,13.822898,4.559987,2.429728,2.508250,7.220766,6.924313,8.049460,0.138570,11.859391,6.117165,15.038412,18.104418,16.494468,20.637870,3.108598,2.833441,9.749678,8.433469,3.445544,3.058224
11.208995,0.000000,0.000000,14.627376,12.418402,8.196820,0.000000,11.859574,3.992446,2.289308,12.401705,0.044270,5.259384,3.690370,14.711164,17.845297,1.838754,2.116245,3.938413,6.326079,6.035004,10.887259,1.905198,7.667507,2.235961,13.366317,17.823315,16.156328,19.691497,5.998049,0.405801,9.665918,8.028930,1.235972,3.534445
11.553096,0.000000,0.000000,16.405998,9.589019,6.946056,0.000000,17.450618,0.970118,3.650298,12.352269,1.543837,2.047738,0.131265,14.653219,14.023962,0.515703,4.086663,6.868805,3.885404,4.228470,12.892479,4.506024,2.114517,0.009695,9.977478,12.351070,12.691416,16.585413,6.880833,2.236603,11.302822,4.445560,2.891886,7.249728
9.020038,0.000000,0.000000,17.208301,7.800908,6.159733,0.000000,21.740356,0.738710,4.731337,10.222858,4.805609,0.000000,0.000000,13.777898,8.256680,2.465999,6.568460,8.733854,1.979870,2.711554,13.625781,3.933929,0.000000,0.000000,9.089990,7.886813,12.683050,14.424535,6.622190,5.150119,11.549120,0.447424,3.873223,7.302518
9.249864,0.000000,0.000000,17.527638,6.100462,3.722533,0.000000,21.385219,0.581572,2.782442,8.210829,7.067145,0.000000,0.000000,14.307846,6.564045,4.555224,7.008984,10.526999,2.623674,0.783683,14.024060,3.058285,0.000000,0.000000,8.876417,6.144061,11.964678,13.041919,8.077704,9.182077,10.804756,0.058522,4.821801,5.493972
10.790917,0.000000,0.000000,16.543443,4.637433,1.129940,0.000000,19.602092,0.000000,2.375368,9.013306,8.527535,0.000000,0.178491,11.659254,4.180725,3.660123,6.712315,10.120112,3.997875,0.091713,13.043246,2.653984,0.000000,0.528047,5.594421,8.091284,10.422381,12.408040,11.954473,8.688283,8.512537,2.985933,3.725087,3.837007
11.605090,0.000000,0.000000,13.560319,3.109293,3.575452,1.178191,17.563968,0.000000,4.020702,8.984455,9.561514,0.000000,1.346039,9.075846,0.188638,1.527037,3.482761,12.057980,2.198835,0.000000,10.686509,3.203001,0.000000,2.174195,2.764115,3.366213,9.419474,9.451679,12.565714,9.616279,8.140768,6.461590,4.377034,3.212164
11.568481,0.000000,0.338636,11.424147,2.063134,3.994432,0.504178,14.679343,0.536977,2.260577,11.729338,7.102378,0.000000,0.000000,6.025234,0.000000,0.000000,1.298670,10.743699,3.167156,0.000000,7.459149,2.309048,0.000000,2.938307,0.389578,0.135582,7.652159,8.002341,14.192188,7.461029,10.296047,9.172348,3.787663,3.181178
4.279797,2.451018,1.428751,8.817858,2.925980,2.913011,4.246231,14.234576,2.399788,5.229931,3.813267,1.246713,1.024922,6.271333,10.446951,2.749101,4.371089,6.435212,5.461926,4.176466,0.592791,11.903713,4.926888,0.000000,2.786794,4.957870,2.748339,4.313044,1.248881,3.380251,0.000000,0.329188,1.098028,5.514621,2.589291
3.457344,2.945332,1.316560,7.295764,1.878869,0.859379,5.499748,16.492425,2.907432,6.054138,2.209324,4.068006,3.807182,4.769676,10.646275,3.188928,8.737224,10.434012,7.122970,2.741653,1.891575,11.399423,5.783309,0.000000,4.211062,3.819635,3.587967,6.802543,0.000000,3.296008,0.812647,1.983020,0.000000,6.391206,0.616760
1.046652,4.260536,0.000000,4.889658,2.762867,0.675447,7.244237,19.648078,3.160766,7.834717,0.440222,5.027804,6.957406,4.350481,11.277432,5.406775,11.721367,13.298226,11.030290,2.184744,2.643432,10.459795,6.886137,1.204693,5.220435,3.311905,3.896379,7.709476,0.785754,1.503306,0.033242,1.472942,0.000000,4.432080,0.000000
0.000000,7.695605,0.000000,2.644831,4.122018,1.324795,9.683705,18.413059,3.671368,9.345716,0.189823,9.238115,4.516440,0.762579,11.188776,5.626505,15.173628,9.841185,10.401311,5.516977,1.450866,8.959721,7.190707,3.815774,9.662870,3.460473,5.246537,5.776371,0.754247,1.590259,2.809643,0.000000,0.000000,6.611837,0.000000
0.000000,9.777962,0.288033,1.707054,6.658017,1.684439,9.856450,16.338514,1.326838,10.552352,0.000000,14.430716,4.162277,0.000000,9.253403,4.497757,19.079277,8.519538,9.874136,4.859545,3.594944,6.720840,9.246306,4.075315,10.386819,7.753241,2.179524,6.016343,0.000000,0.000000,3.910883,0.079651,0.000000,7.632134,2.925674
0.000000,8.497337,1.561150,4.717709,8.703123,0.616253,2.753598,18.783271,3.202564,8.297291,0.132394,12.336423,0.504486,0.000000,11.627194,4.998896,18.754388,6.747749,5.626871,5.966445,2.807161,8.060114,9.386977,1.585395,5.871423,12.672292,0.000000,5.624667,0.000000,0.000000,3.004745,6.081179,0.000000,10.176949,7.822496
1.838204,6.371037,1.069249,12.072721,12.302025,0.233068,0.000000,16.819011,2.384127,0.924014,7.256704,4.528290,1.980589,1.164816,15.294484,8.880279,11.753849,5.885042,3.216673,5.442067,1.365036,12.068427,8.361158,0.000000,0.124961,16.369781,0.998117,7.895409,0.000000,0.000000,2.268782,13.381204,0.000000,10.841298,11.476878
0.093188,3.629558,0.000000,12.476943,14.623929,2.988940,0.000000,17.054985,2.709010,0.000000,11.812003,3.303619,5.635366,7.107444,14.851158,10.212001,5.760473,4.356729,0.000000,7.861929,1.297114,9.683774,4.580629,1.480289,0.000000,19.752929,8.306489,7.667437,5.779407,0.893146,1.263544,15.848397,0.000000,8.180159,13.210266
0.168693,2.346171,2.778736,5.676403,17.730630,13.391469,0.751223,9.262714,10.132547,0.135395,12.921267,4.256797,11.403170,5.713933,7.931979,10.600946,4.505009,0.005364,0.632398,9.066290,6.424580,1.403753,2.938785,9.543171,2.173171,23.815825,6.122945,12.561191,10.062146,0.000000,4.487728,21.006440,2.430144,5.340221,12.112087
0.560976,1.917054,2.597152,2.534886,18.207333,18.512741,2.825448,5.579362,13.039812,1.849150,12.513076,4.393755,16.047892,5.783865,7.241482,12.247165,4.801657,0.069529,2.693838,8.661185,7.308123,0.000000,0.683544,14.405749,4.310462,23.739833,8.201152,14.311949,13.208424,0.000000,4.590557,17.637831,4.289267,3.027726,10.195467
1.674456,0.000000,0.276066,6.392166,19.029700,18.470499,1.616191,5.604037,6.683128,1.603728,15.618159,3.857069,12.926306,6.440287,7.797130,11.628005,3.578720,0.000000,3.502925,7.375094,4.374969,3.674640,0.000000,11.018550,4.749466,21.589723,12.888984,17.544536,17.008492,0.000000,3.785325,14.067802,4.394466,2.634951,7.778028
4.447963,0.000000,0.064035,10.824711,13.862900,8.802260,0.000000,14.372695,0.000000,0.232757,18.801099,0.000000,3.844589,6.454666,13.021952,8.082908,4.739103,2.100455,1.728756,7.367031,1.845850,10.705995,1.187655,3.287112,1.189919,14.736193,17.198057,16.620083,15.791950,1.294904,0.000000,9.693526,0.131061,5.810839,8.985152
4.423494,0.000000,0.000000,11.874672,8.248777,1.350922,0.000000,14.145420,0.000000,0.012298,11.217765,1.856918,2.091650,0.000000,14.589613,7.118897,7.851754,7.658700,5.352841,6.710924,1.700923,11.451581,5.918825,1.730872,0.000000,12.461985,13.380044,12.608857,10.703652,4.921593,0.316829,9.170288,0.000000,5.875182,10.388226
4.050937,3.455773,0.401894,11.079393,4.769511,0.000000,0.000000,12.209485,0.000000,0.000000,6.145597,9.190100,0.000000,0.000000,12.119132,2.198035,12.982864,15.049421,9.075294,6.282789,0.303039,14.711092,9.849485,0.476845,2.344013,6.650196,9.106471,6.059190,3.269775,6.300431,3.595773,4.879123,0.000000,10.405483,9.309976
0.548206,4.812078,0.249868,6.297627,8.201685,0.164749,0.000000,15.111707,0.000000,3.069009,9.871879,10.266337,0.000000,3.009335,9.396356,0.000000,9.438239,14.096949,8.763276,7.323706,0.000000,12.051006,9.131801,0.000000,3.498145,6.837325,4.211175,6.580465,0.000000,5.702976,0.000000,6.563071,0.000000,7.518923,9.008745
1.753048,2.852859,0.000000,3.400429,10.042380,1.070496,0.000000,17.589648,0.000000,8.574155,11.173940,8.233397,1.324379,3.579685,10.091647,0.000000,7.925159,9.769966,8.470650,8.363136,0.000000,9.038261,8.586798,0.000000,5.047953,6.358071,3.607862,11.423714,0.000000,8.036323,0.000000,7.931415,0.694132,4.395965,3.793463
3.159291,2.573240,0.000000,2.166027,9.107208,1.735660,1.026120,17.458279,0.000000,10.055836,13.063618,7.625898,1.747548,1.895049,7.041291,0.000000,7.411444,9.732902,9.602218,8.672598,0.000000,7.297571,5.582505,0.000000,6.638572,4.699976,3.736865,13.084061,0.867664,9.173161,0.000000,6.022038,3.061897,3.749480,0.873785
4.810973,0.000000,0.000000,3.430836,5.296076,2.928144,0.813547,15.914491,2.460745,8.393379,14.546642,6.865172,0.000000,2.330647,4.723702,0.000000,5.413978,6.276130,10.249342,5.515939,0.000000,6.252969,3.784699,0.000000,3.809846,4.973561,1.237646,11.632958,2.132290,10.011334,3.887957,9.759174,3.571493,1.801492,2.488711
7.448817,0.000000,0.000000,5.068409,2.275198,3.738844,0.000000,17.981751,3.164968,4.685500,14.576531,6.673069,0.000000,2.476873,3.860329,0.000000,0.454362,2.966540,10.432299,3.054393,0.000000,4.942045,0.226443,0.000000,2.862463,4.394933,0.000000,8.390238,3.053580,9.832426,5.379500,11.291120,6.095141,2.399781,3.187543
5.946309,2.596651,4.990302,6.487999,2.296807,4.465415,6.068463,5.195842,0.823292,4.059076,4.790440,2.711473,5.178974,2.435420,7.151969,3.604650,5.072314,6.905031,8.497720,3.619231,1.827782,9.956444,5.218817,3.659388,3.094529,2.582321,0.000000,1.621070,1.486428,4.684031,0.000000,2.513912,1.371231,4.693854,3.207997
6.984497,4.235020,6.216912,5.691694,3.469272,1.734174,1.892983,3.993949,2.805079,5.585305,9.934412,0.000000,5.999498,2.404389,6.914553,4.245334,5.422375,5.445337,3.431400,7.484713,5.284957,10.603761,7.062963,5.660000,0.579735,3.488781,0.000000,0.949686,1.378552,3.084210,0.000000,2.709792,2.808194,3.914934,4.170920
6.324332,4.632427,8.670172,6.560348,5.545062,1.803444,0.000000,3.463421,1.833503,6.255320,7.707929,0.000000,6.911427,2.342178,5.488172,8.642224,5.710630,7.415672,0.549368,8.518646,9.922882,8.735247,8.771062,9.171398,0.000000,2.288282,0.373576,0.000000,1.521573,2.259487,0.000000,4.028729,3.701037,2.272902,5.602783
5.456536,4.004349,7.964224,9.916684,4.393039,0.683105,2.184057,0.758390,0.000000,9.792187,3.245329,3.531679,4.711414,6.639479,2.114432,13.285409,7.265351,7.993759,0.000000,8.970907,11.123201,12.619955,9.835652,10.658160,6.153041,0.000000,9.262775,0.000000,2.289616,1.173923,0.000000,0.000000,7.664662,2.763487,0.000000
0.042123,1.116361,0.000000,3.293024,2.351691,0.000000,3.257692,0.054874,0.000000,14.567754,0.000000,9.674969,5.200715,1.916135,2.721797,14.338107,8.445607,10.887734,0.000000,13.611333,15.847101,2.224950,8.462754,8.702723,12.527658,2.612359,20.103351,2.426020,3.028365,1.267161,0.000000,0.000000,8.333730,0.000000,0.000000
0.100133,5.664309,5.200764,0.000000,5.942106,4.509614,5.564543,0.451413,0.000000,12.243813,0.605793,7.307407,7.147704,0.799123,0.713854,7.369852,9.052314,6.731937,0.000000,13.191876,14.042631,0.000000,12.316739,3.036646,10.776133,3.361878,6.082458,1.190416,0.000000,2.359540,0.000000,0.000000,6.723735,1.616972,0.657038
0.227869,7.239739,9.512992,0.000624,6.380787,6.673762,5.401379,2.331164,6.911825,10.235708,3.916943,5.292149,5.971527,1.421007,5.007984,2.679133,11.421607,2.414273,1.799437,9.938057,7.734180,2.710904,10.873408,5.448368,6.680064,5.952969,0.000000,0.918147,0.000000,1.392352,0.000000,2.262411,2.777354,6.460046,4.427829
1.926373,7.064279,6.895779,5.595270,6.285155,6.176547,1.681690,6.196626,1.994123,1.587509,9.561287,1.728446,4.829143,7.437822,10.738395,4.213829,8.546213,6.025452,2.805976,6.473356,0.000000,10.773219,6.569741,5.284181,3.631630,7.942904,6.531530,1.730102,1.472687,2.970703,0.000000,3.250177,0.000000,8.494853,8.183004
2.129918,5.566140,10.503881,8.023807,6.420483,5.702666,2.043810,5.181485,0.382820,0.000000,10.278434,3.784203,6.277023,8.172763,8.470054,6.253338,9.793188,3.186277,0.000000,8.075843,5.835028,4.817462,7.337991,11.135073,0.660637,12.714137,7.182591,0.247750,4.097352,4.281499,4.159674,12.136805,3.706320,8.392769,13.626315
7.393689,5.374620,8.921049,5.888194,8.369990,8.033616,5.014923,3.243113,1.960292,0.000000,6.165360,4.117147,10.126849,8.473867,9.201583,11.493750,10.743866,4.043449,4.619302,6.495646,6.712971,5.762339,7.370232,16.990210,0.509538,12.784106,6.134358,2.772433,7.758915,4.632306,7.687995,12.367941,3.049471,7.606719,12.964465
4.573290,4.764783,3.295522,7.535776,11.543631,11.190599,4.628058,7.035794,0.000000,0.000000,9.783263,0.887038,7.472457,9.543148,8.809145,6.506323,5.537207,4.141119,5.993261,3.099781,0.000000,12.333739,2.359979,8.438458,2.206334,8.233095,13.559439,10.367429,13.576328,3.734915,0.569977,6.788922,2.132942,9.696952,9.509416
6.192626,5.635323,4.598796,4.126906,5.757171,9.043749,0.000000,6.591295,0.000000,2.471639,12.714401,1.892860,6.732740,0.000000,6.340758,4.444121,5.626246,9.007746,5.071622,4.147115,3.417533,9.910583,5.533094,5.220874,3.562786,7.639072,6.464741,6.500685,5.393065,1.653135,0.000000,7.419140,0.000000,7.910124,12.366663
3.851301,5.985932,5.816129,5.660379,3.981458,0.000000,1.058366,7.521836,0.000000,11.751039,1.506282,7.728673,5.575063,0.000000,5.927513,6.283310,12.139144,15.657388,3.976308,6.730546,8.664085,12.164020,9.014127,3.306539,7.943123,6.448464,2.563325,4.099787,0.481210,0.000000,0.664044,0.000000,0.000000,6.682720,4.271435
1.587584,5.043167,5.318879,5.685265,0.000000,0.000000,4.559929,3.888419,0.422395,14.858805,0.000000,10.473476,0.069445,0.000000,4.882920,5.730026,16.190102,18.659217,0.000000,10.176743,7.698565,13.946865,6.111585,4.607103,15.025788,0.000000,9.265292,0.000000,0.582388,0.000000,3.507052,0.000000,1.786685,7.508652,0.000000
1.674572,0.631918,3.101112,6.029380,0.205077,3.626271,5.229955,0.527724,0.000000,11.066282,4.712423,5.182484,0.779251,6.616915,4.952155,7.970141,7.414052,9.120090,0.000000,7.912295,4.795143,7.768283,1.269796,7.068840,13.528379,0.392428,14.126186,1.901792,6.392853,1.810747,0.000000,0.000000,7.452470,1.143340,0.000000
6.186551,0.484161,0.187274,1.127004,5.150007,10.314832,0.822246,0.000886,1.009857,7.364530,13.203255,0.000000,6.202732,7.445278,0.355837,7.761477,0.378859,0.002069,0.000000,7.142243,6.756209,0.190615,4.205308,5.472191,9.719643,2.454053,9.030641,9.136923,7.071223,4.029678,0.000000,1.390538,11.348458,0.103647,0.000000
6.869411,4.828583,4.969388,4.275912,5.352295,9.214931,0.000000,0.000000,1.649181,5.366376,12.966619,0.000000,4.639427,1.575718,1.392030,4.585020,1.443617,0.000000,0.671892,6.467951,6.045335,3.713814,8.090944,4.231939,5.616499,3.205181,4.255170,8.463785,3.269152,7.021303,0.000000,6.143868,7.150937,1.131149,5.675895
7.705952,3.455535,4.349475,5.219144,2.091459,7.163993,1.364169,2.808592,1.020489,5.735449,13.477743,0.000000,2.083354,0.266444,1.836885,2.506012,2.481599,0.571567,3.354564,7.603110,2.918841,7.838386,6.761730,1.748190,4.437117,0.142344,3.226453,7.702703,3.111309,10.453390,3.166803,6.526449,6.605129,2.661930,3.212205
6.219328,0.432200,4.472715,2.856393,1.951330,6.471544,2.670269,4.085577,3.215040,7.319642,14.276650,1.340122,0.924809,0.000000,0.738833,0.000000,0.598429,0.740967,7.016834,5.071780,0.000000,7.625993,5.425686,0.000000,4.826459,0.581580,0.999638,6.074199,2.216007,12.649427,4.314663,10.710945,8.597203,2.354695,2.713601
7.451287,2.962437,4.111396,3.758073,4.114564,6.814137,6.318348,5.906554,3.191250,4.286766,4.824387,4.218742,1.624351,0.831856,5.050832,4.195406,3.079165,7.080948,5.223482,6.712166,2.060572,10.011250,2.677945,2.064696,3.521469,4.717644,0.121515,6.256934,0.659056,2.496826,0.736775,0.332529,2.729357,7.636627,3.233610
2.232749,3.626685,3.459000,5.970682,4.063449,3.053371,0.573367,6.059131,2.984528,3.076816,6.837002,1.172083,0.921361,0.929115,7.450617,3.438562,7.394576,5.168268,0.000000,6.931029,3.309683,9.950070,4.521706,2.732219,0.991322,7.544856,2.396508,5.676499,0.074687,1.561756,1.221547,3.057695,0.000000,9.424463,5.964419
0.000000,3.974472,8.353778,6.213458,7.294834,3.471735,2.058902,2.128260,1.147222,4.107863,1.892034,3.908792,2.657167,0.006665,6.125047,2.817872,9.695713,3.485799,0.000000,5.304469,4.734334,7.830897,4.732656,3.278135,2.453010,11.274961,1.429556,2.231752,0.000000,1.054165,0.203751,5.129978,0.000000,9.798022,9.845043
0.232721,1.542619,0.000000,7.377842,10.558877,4.395295,5.973753,7.315748,2.790938,0.000000,0.000000,6.603111,3.560233,6.493743,7.619566,8.684644,11.149173,2.701611,0.000000,0.861935,0.248802,11.370950,0.000000,6.474863,2.577328,12.172599,5.311751,4.085049,1.425216,0.000000,2.712360,0.037816,0.000000,6.196142,5.700607
0.000000,0.616745,0.000000,5.086210,6.881012,0.000000,2.708377,4.664618,4.750099,4.127511,1.056203,9.224272,1.037333,1.793359,6.122437,6.558235,15.582596,13.017569,0.000000,9.331373,7.325926,7.508250,0.181709,2.455912,7.923030,12.439916,16.060369,6.109354,3.720411,0.000000,1.291969,0.000000,0.000000,2.004589,0.000000
0.000000,7.535770,8.944672,0.000000,4.322792,4.338780,10.545765,0.000000,5.682253,6.231964,0.000000,8.150052,7.742973,1.036986,0.159662,3.937053,10.952494,5.967636,0.000000,8.876318,8.615238,4.319825,4.876341,6.047844,9.298432,6.565081,3.193560,0.328269,0.000000,0.000000,6.229816,0.000000,0.000000,8.368414,2.509435
0.000000,7.046931,10.376844,0.000000,3.139469,7.618413,8.612652,0.000000,7.048236,7.502164,0.000000,5.448831,9.722860,0.769810,1.950987,3.786424,10.017608,6.127965,0.000000,7.422239,8.804793,2.595721,6.436854,8.805888,7.062402,8.049036,0.161460,0.000000,0.000000,0.000000,3.145936,0.000000,0.000000,7.376442,4.150186
1.444023,2.879224,3.976249,5.396572,4.719235,4.060589,6.049840,2.812718,5.787750,6.689418,1.206201,1.912078,4.512003,5.345238,9.303052,7.871301,8.750415,7.486173,1.278319,6.733765,4.493814,10.523818,3.402639,6.924648,5.943122,3.720407,7.820224,2.243867,4.202615,0.244377,0.000000,0.000000,3.215417,5.281719,0.000000
0.000000,2.714400,1.282653,8.147980,4.724892,2.026245,0.000000,3.331963,6.387577,0.262816,12.395637,0.000000,5.643805,11.314263,9.549612,5.749532,7.132327,11.043104,0.000000,7.587628,2.915564,10.323849,0.000000,5.026296,4.293818,6.668668,19.802166,2.841436,10.687915,2.724524,0.000000,0.183588,2.013665,5.475586,0.774452
1.439330,2.204647,0.000000,14.070597,5.100104,0.356626,0.953014,7.887968,2.208865,0.000000,6.257387,0.000000,9.435597,17.475318,13.985898,13.050549,8.060822,11.475363,0.000000,6.018206,5.995113,13.661757,2.695806,11.719860,2.308056,6.432343,27.762723,8.124492,17.941687,7.388096,0.874672,0.000000,1.598275,1.633144,0.000000
3.520890,1.654020,0.000000,6.832419,6.177557,12.575090,1.497507,7.393554,0.206490,1.245083,13.488798,0.000000,9.943340,7.733183,7.730797,8.345289,1.783678,9.242302,3.575573,2.411943,0.000000,13.112667,0.000000,7.273338,5.869178,5.104053,20.096632,10.992159,17.651394,5.472356,0.000000,0.209434,2.065574,2.091906,2.880933
2.629608,2.781110,5.312508,1.324862,5.116476,12.397469,4.764525,1.314194,3.974659,9.609260,9.638621,3.915350,9.072909,1.940348,2.299075,2.331160,6.953386,4.934733,2.402526,5.221458,5.314543,4.787344,0.488061,6.938126,7.795716,11.571926,2.661273,6.663415,4.876368,0.000000,1.490601,2.178830,2.586078,3.559223,6.374916
0.000000,7.461560,4.727834,2.196522,3.710111,0.979529,7.585785,3.147832,7.482264,9.691510,0.000000,10.469218,5.872034,2.177224,4.080644,5.255502,13.676931,11.037791,0.000000,9.658828,8.590043,7.158455,5.726368,3.123166,10.926759,6.395687,2.250240,1.359726,0.000000,0.000000,6.802537,0.000000,0.000000,6.907490,0.000000
0.000000,5.119967,0.000000,6.832795,1.918312,0.000000,12.438156,2.640096,5.126446,9.510338,0.000000,14.394826,1.263650,0.000000,4.923023,12.318787,17.459539,17.112241,0.000000,10.541894,8.620657,13.894651,3.266153,1.426256,11.126021,3.966350,4.680645,0.164074,0.000000,0.000000,10.528409,0.000000,0.000000,3.797161,0.000000
2.229133,0.047021,2.369134,10.809042,3.765298,2.808460,15.687690,1.443449,0.001264,7.054498,0.000000,9.303417,1.681986,9.396690,1.552880,4.800650,8.987924,7.603010,0.986850,4.602259,4.381453,14.103341,1.403196,7.407082,8.648332,0.000000,14.296429,1.529535,7.534728,0.339018,0.610015,0.000000,0.000000,1.047971,0.000000
0.640136,0.000000,0.940825,6.719983,7.597994,11.263343,2.920126,0.349770,0.000000,0.000000,4.059762,1.966209,7.207700,7.414168,3.907102,6.379239,4.449441,0.014613,0.272727,3.221487,5.107355,1.674735,0.599160,6.587125,0.443494,8.724622,8.817808,7.484778,8.477818,0.805106,0.173421,5.821288,0.011378,0.533736,5.421984
1.938620,1.657073,5.322211,7.247407,6.794923,4.525898,0.000000,2.706236,2.987434,0.000000,2.918094,1.064516,5.701392,0.000000,7.661552,2.798646,8.166106,4.481220,3.032717,2.240818,5.098915,4.312995,3.032772,5.138412,0.000000,10.277964,0.000000,9.197839,2.972141,1.355518,2.191738,8.678834,0.000000,6.152296,8.833043
3.128360,3.721299,5.090961,8.518693,0.445562,5.988409,0.195745,5.478928,2.987295,1.522881,6.948534,1.010152,1.700970,0.345971,5.182767,2.170907,6.913295,2.550204,0.771744,5.720177,3.751075,6.839283,5.727588,1.789617,0.000000,6.310460,0.703619,6.624111,2.240450,5.326026,6.918736,7.527687,0.000000,7.894088,6.827696
6.519233,1.591122,6.262817,6.723936,0.000000,6.818463,2.945208,4.726623,4.249514,4.547529,7.430533,3.663615,0.000000,0.000000,2.360834,0.242006,4.212117,0.000000,1.303067,7.558203,2.700190,4.485781,5.653283,1.707149,1.498849,5.565901,0.000000,5.184221,0.390206,7.343973,9.022971,6.796221,2.876479,6.041724,7.163954
4.479744,4.182116,5.720152,2.597133,3.781094,5.188529,4.630769,3.436414,3.293996,5.824086,1.585104,6.189611,3.575569,3.254938,5.321641,3.419307,5.175835,6.359703,4.725280,5.900257,1.902727,7.781827,5.895035,2.297251,5.610340,5.574679,0.464150,3.443769,0.020584,2.540114,4.157406,2.731372,2.642865,7.709276,6.776950
3.893948,8.861324,6.358377,0.031514,2.379712,3.140355,3.255783,5.142108,2.379114,6.106244,4.656938,3.553890,0.966317,0.185339,3.024303,2.096041,10.161057,5.823263,1.958095,2.972610,3.339596,7.051522,6.580752,3.148605,7.905099,2.253171,2.842559,0.765528,0.000000,0.004916,2.718391,2.242472,0.716990,8.330681,5.867665
7.114571,10.998300,9.086789,0.398884,2.476886,1.825992,0.772116,0.000000,5.733476,4.944247,2.250957,1.052339,5.798070,0.000000,0.523794,7.246765,9.712534,3.088222,0.255791,2.116165,10.499226,5.120220,8.211567,7.720176,4.928327,1.050324,0.819514,0.000000,0.000000,0.000000,7.594208,1.899216,2.623754,8.544750,4.110851
0.000000,8.040289,3.602298,0.000000,1.265556,13.380066,12.692322,2.052395,8.669249,7.653579,0.000000,3.985653,7.703617,0.000000,0.000000,4.159298,7.625075,1.616861,8.488094,0.000000,0.869228,0.462816,1.396241,8.771152,12.470688,5.120790,0.926787,1.273390,0.220390,0.000000,7.402804,0.000000,1.219812,4.329117,0.000000
